question,options,right_answer
"戊戌维新运动在中国近代史上的重大历史意义,主要体现在戊戌维新运动是().①一场反帝反封建的革命运动②一场爱国救亡运动③一场资产阶级性质的政治改革运动④一场思想启蒙运动⑤一场倡导资产阶级民主共和的政治运动","['①②', '①②③', '①④⑤', '②③④']",['②③④']
"1919—1949年,中国社会经济生活中依旧占优势的是()","['外国资本主义经济', '民族资本主义经济', '封建经济', '官僚资本主义经济']",['封建经济']
"1971年10月,新中国在外交上取得的重大成果是()","['恢复了在联合国的合法席位', '恢复了在世界卫生组织的合法席位', '实现了中日关系正常化', '实现了中法关系正常化']",['恢复了在联合国的合法席位']
"在革命派与改良派的论战当中,改良派的主要舆论阵地是()","['《民报》', '《新民丛报》', '《国闻报》', '《时务报》']",['《新民丛报》']
"1930年,领导成立中国国民党临时行动委员会(又称第三党)的是()","['梁漱溟', '黄炎培', '左舜生', '邓演达']",['邓演达']
太平天国封王建制的地方是(),"['金田', '东乡', '永安', '天京']",['永安']
蒋介石反动政权的经济基础是(),"['封建经济', '资本主义经济', '半殖民地半封建经济', '国家垄断资本']",['国家垄断资本']
"帝国主义竞相在中国投资修铁路时,除获得巨大的经济利益外,还附有种种条件,以下各项不属于附有条件的是：()","['控制铁路', '控制铁路沿线地区', '运输军队', '征收赋税']",['征收赋税']
"一战后,帝国主义国家建立的战后新秩序是()","['“凡尔赛一华盛顿”体系', '布雷顿森林体系', '雅尔塔体系', '美苏两极格局']",['“凡尔赛一华盛顿”体系']
"“三国干涉还辽”事件,其实质反映了()","['日本实力不如西方列强', '列强在争夺中国权益上有矛盾', '德俄法三国反对日本侵犯中国领土主权', '三国乘机削弱日本实力']",['列强在争夺中国权益上有矛盾']
在全民族抗战中发挥了中流砥柱的作用的是(),"['中国共产党', '广大人民', '国民党', '民族人士']",['中国共产党']
"1948年11月至1949年1月,担任淮海战役总前委书记的是()","['邓小平', '刘伯承', '陈毅', '粟裕']",['邓小平']
日军在中国的最后一次大规模进攻是(),"['淞沪会战', '豫湘桂战役', '南昌战役', '武汉会战']",['豫湘桂战役']
"鸦片战争是中国近代史的起点,原因是()","['社会主要矛盾是农民阶级与封建地主阶级的矛盾', '中国社会性质发生了根本性变化,独立、封建的中国逐步变成半殖民地半封建的中国', '革命任务是反对本国的封建势力', '革命性质是传统的农民战争']","['中国社会性质发生了根本性变化,独立、封建的中国逐步变成半殖民地半封建的中国']"
中国的资产阶级包括()①封建资产阶级②小资产阶级③官僚买办资产阶级④民族资产阶级,"['①②③', '③④', '①②④', '①②③④']",['③④']
"同盟会成立后发动的第一次大规模武装起义,牺牲众多革命骨干,但打击了清朝反动统治,成为辛亥革命的一次重大预演,这次起义是()","['镇南关起义', '萍浏醴起义', '黄花岗起义', '广州新军起义']",['萍浏醴起义']
"太平天国后期,担任最高军事指挥的两位将领是()","['秦日纲和石达开', '李秀成和陈玉成', '冯云山和萧朝贵', '杨秀清和韦昌辉']",['李秀成和陈玉成']
"全民抗战开始后,海外华侨陈嘉庚为支援祖国抗战在亚洲,新加坡成立了().","['华侨伤兵会', '华侨筹赈祖国难民总会', '华侨工会', '华侨抗战会']",['华侨筹赈祖国难民总会']
"中共十一届三中全会后,中国农村在经济体制改革中推行的制度是","['个体经营制度', '互助合作制度', '家庭联产承包责任制度', '生产队为基础的集体经营制度']",['家庭联产承包责任制度']
侵略者第二次洗劫和焚烧圆明园的战争是(),"['鸦片战争', '第二次鸦片战争', '甲午战争', '八国联军侵华战争']",['第二次鸦片战争']
下列活动与陈独秀无关的是().①创办《新青年》②指导和推动五四运动③出席中共—大④发表《我的马克思主义观》⑤1920年初开始考虑成立中国共产党⑥1931年发起成立托派组织“中国共产党左派反对派”⑦1921-1927年八七会议前担任中国共产党总书记,"['②③', '③④', '①②③④', '③④⑦']",['③④']
世界历史开始进入资本主义时代的标志是(),"['1640年英国资产阶级革命', '1642年英国资产阶级革命', '1789年法国资产阶级革命', '1790年法国资产阶级革命']",['1640年英国资产阶级革命']
"2015年3月,国家发改委.外交部.商务部联合发布了《推动共建丝绸之路经济带和21世纪海上丝绸之路的愿景与行动》,在这一纲领性文件中,分列“一带一路”陆海两大核心区的是().","['新疆与浙江', '新疆与福建', '内蒙与广东', '内蒙与上海']",['新疆与福建']
"将社会主义初级阶段基本路线概括为“一个中心,两个基本点”的会议是()","['中共十二大', '中共十三大', '中共十五大', '中共十六大']",['中共十三大']
"太平洋战争爆发前后,曾组建美国志愿队(即“飞虎队”)来华参加对日作战的美国陆军航空队退役军官是()","['陈纳德', '史迪威', '德弗斯', '霍奇斯']",['陈纳德']
"1945年8月至10月,国共双方举行了商讨和平建国方针的()","['重庆谈判', '西安谈判', '南京谈判', '北平谈判']",['重庆谈判']
"随着对外开放的进一步扩大,中共中央和国务院在1988年决定建立的经济特区是","['深圳经济特区', '珠海经济特区', '厦门经济特区', '海南经济特区']",['海南经济特区']
"1913年,资产阶级革命派发动“二次革命”的导火线是()①段祺瑞拒绝恢复国会②国民党领袖宋教仁被暗杀③袁世凯与日本签订“善后大借款”④张勋复辟帝制","['①②', '②③', '②④', '③④']",['②③']
标志世界反法西斯战争发生根本性的转折的战役是(),"['列宁格勒保卫战', '诺曼底战役', '斯大林格勒保卫战', '偷袭珍珠港']",['斯大林格勒保卫战']
"进入20世纪80年代,我国多层次、有重点、点面结合对外开放格局的构成包括()①经济特区②沿海开放城市③沿海经济开放区④内地","['①②③④', '②③', '①③④', '①②③']",['①②③④']
外国列强通过公使驻京直接向中国政府发号施令是在(),"['第一次鸦片战争《南京条约》签订后', '甲午战争《马关条约》签订后', '第二次鸦片战争《天津条约》签订后', '中法战争《中法和约》签订后']",['第二次鸦片战争《天津条约》签订后']
"洋务运动中,洋务派兴办的民用企业多数属于()","['官办', '商办', '官督商办', '官商合办']",['官督商办']
我国实施第一个五年计划的经济条件不包括(),"['国家财政经济根本好转', '社会主义改造基本完成', '工农业生产超过历史最好水平', '物价稳定,物资较为充足']",['社会主义改造基本完成']
近代中国两对主要矛盾是()的矛盾,"['帝国主义与中华民族、无产阶级与资产阶级', '资产阶级与地主阶级、无产阶级与资产阶级', '帝国主义与中华民族、农民阶级与地主阶级', '帝国主义与中华民族、封建主义与人民大众']",['帝国主义与中华民族、封建主义与人民大众']
袁世凯篡夺辛亥革命胜利果实的原因是()①帝国主义的支持②国内封建势力的支持③袁世凯拥有强大的军事力量④袁世凯假意赞成共和⑤资产阶级的软弱性,"['①②③⑤', '①②④', '②③', '①②③④⑤']",['①②③④⑤']
"《万国公报》(后改名《中外纪闻》)是维新派办的第一份报刊,以政论著称,创办人是()","['梁启超', '谭嗣同', '康有为', '郑观应']",['康有为']
"在五四运动中,起了先锋作用的是()","['青年学生', '工人阶级', '人民群众', '先进知识分子']",['青年学生']
1945年7月敦促日本无条件投降的会议是(),"['开罗会议', '德黑兰会议', '波茨坦会议', '雅尔塔会议']",['波茨坦会议']
抗日战争时期延安整风运动的主要内容是()①反对主观主义以整顿学风②反对主观主义以整顿党风③反对宗派主义以整顿党风④反对党八股以整顿文风,"['①③④', '①②③④', '①②③', '②③④']",['①③④']
"太平天国之所以是中国农民战争的最高峰,最主要是因为()","['其规模和延续时间均属空前', '建立了与清政府对立的政权', '制定了比较完整的革命纲领', '对封建王朝的打击空前沉重']",['制定了比较完整的革命纲领']
"毛泽东在《论十大关系》中提出,处理中国共产党和民主党派关系的方针是()","['长期共存,互相监督', '以诚相待,患难与共', '肝胆相照,荣辱与共', '同甘共苦,同舟共济']","['长期共存,互相监督']"
"1898年3月,张之洞发表的对抗维新变法的代表作是()","['《新学伪经考》', '《孔子改制考》', '《人类公理》', '《劝学篇》']",['《劝学篇》']
"第一次国共合作建立后,全国范围大革命风暴兴起的标志是()","['护法战争', '五四运动', '北伐战争', '五卅运动']",['五卅运动']
《共同纲领》最基本、最核心的内容是().,"['关于国体和政体的规定', '关于经济方针的规定', '关于民族政策的规定', '关于外交政策的规定']",['关于国体和政体的规定']
"1998年,中共中央决定在县级以上党政领导班子、领导干部中深入开展","['讲学习、讲正气、讲政治的教育', '讲政治、讲作风、讲文明的教育', '讲学习、讲觉悟、讲作风的教育', '讲思想、讲行为、讲素质的教育']",['讲学习、讲正气、讲政治的教育']
